date,district,rain_mean,rain_max,rain_min,ante_15d,Flood occurrences
1998-10-04,KAPCHORWA,14.025321482161305,18.84637451171875,5.876457214355469,137.31711927998444,False
1998-10-05,KAPCHORWA,6.746832146171396,11.31967067718506,3.83203387260437,143.7997679753819,False
1998-10-06,KAPCHORWA,1.5886050328991632,4.8756632804870605,0.0477862358093261,136.6714614896582,False
1998-10-07,KAPCHORWA,7.995452346699106,10.570433616638184,3.0798327922821045,116.0361116320193,False
1998-10-08,KAPCHORWA,20.062873736663356,32.04102325439453,9.397168159484863,132.98265404105663,False
1998-10-09,KAPCHORWA,28.82971601039458,40.23689651489258,12.054238319396973,152.9795835458771,False
1998-10-10,KAPCHORWA,7.528374844780012,14.367423057556152,2.4773666858673096,141.36606694929304,False
1998-10-11,KAPCHORWA,24.93141126499137,41.39722442626953,16.142568588256836,159.44573879985313,False
1998-10-12,KAPCHORWA,4.827127449686233,9.052166938781738,1.758813500404358,153.92362984185664,False
1998-10-13,KAPCHORWA,2.972747459674275,5.108182430267334,1.5105921030044556,154.86423700442313,False
1998-10-14,KAPCHORWA,20.201806215286982,31.797218322753903,13.834813117980955,172.583857578006,False
1998-10-15,KAPCHORWA,27.373802246472096,47.17729187011719,11.280890464782717,187.67754009784653,False
1998-10-16,KAPCHORWA,8.920891614986527,12.975030899047852,5.663930416107178,191.12019510177302,False
1998-10-17,KAPCHORWA,25.395426246012065,37.257205963134766,9.717209815979004,209.56544219955148,False
1998-10-18,KAPCHORWA,7.2873644910420925,12.611701011657717,2.2601537704467773,208.68775258792056,False
1998-10-19,KAPCHORWA,2.1039502119545332,5.261650562286377,0.0,196.76638131771378,False
1998-10-20,KAPCHORWA,1.894726531988012,4.818936347961426,0.2690752148628235,191.91427570353042,False
1998-10-21,KAPCHORWA,5.483783144337175,11.928616523742676,0.0,195.8094538149684,False
1998-10-22,KAPCHORWA,5.852430733812656,8.789813041687012,3.0939207077026367,193.66643220208198,False
1998-10-23,KAPCHORWA,15.751189899585988,20.42430877685547,9.523109436035156,189.35474836500458,False
1998-10-24,KAPCHORWA,11.907373915153851,24.631956100463867,3.9937009811401367,172.43240626976387,False
1998-10-25,KAPCHORWA,14.682634608341898,20.10553741455078,7.272538185119629,179.58666603332574,False
1998-10-26,KAPCHORWA,6.023666241641779,14.933788299560549,2.0052008628845215,160.67892100997616,False
1998-10-27,KAPCHORWA,1.9127817774082143,4.640318393707275,0.6913322806358337,157.76457533769815,False
1998-10-28,KAPCHORWA,2.5997097676601575,7.336440563201904,0.1068715006113052,157.39153764568402,False
1998-10-29,KAPCHORWA,2.9446407701203308,5.125007629394531,0.514663577079773,140.13437220051736,False
1998-10-30,KAPCHORWA,2.406223714869172,6.4406208992004395,0.3999646008014679,115.16679366891445,False
1998-10-31,KAPCHORWA,6.5159560250223825,17.10406494140625,0.6996819376945496,112.7618580789503,False
1998-11-01,KAPCHORWA,12.681262018045672,36.7901725769043,3.686663866043091,100.04769385098392,False
1998-11-02,KAPCHORWA,29.292403421795303,50.68351745605469,6.046633720397949,122.05273278173712,False
1998-11-03,KAPCHORWA,4.408429018027981,10.196813583374023,0.1834813505411148,124.35721158781057,False
1998-11-04,KAPCHORWA,19.495665826095156,36.03741455078125,4.772449970245361,141.9581508819177,False
1998-11-05,KAPCHORWA,4.405906673793024,10.342251777648926,0.3894736766815185,140.88027441137356,False
1998-11-06,KAPCHORWA,2.4554049506206552,13.080824851989746,0.0,137.48324862818154,False
1998-11-07,KAPCHORWA,17.31375966876282,23.352161407470703,11.724225997924805,139.0458183973584,False
1998-11-08,KAPCHORWA,6.715644605590926,17.74921417236328,2.4498047828674316,133.85408908779547,False
