date,district,rain_mean,rain_max,rain_min
2006-01-01,SIRONKO,0.0,0.0,0.0
2006-01-01,BULAMBULI,1.8306851375292054E-5,0.08798173815011978,0.0
2006-01-01,BUKWO,0.028950366948961484,0.20056405663490295,0.0
2006-01-01,BUTALEJA,0.0,0.0,0.0
2006-01-01,KWEEN,0.005640788945474934,0.10823934525251389,0.0
2006-01-01,KAPCHORWA,0.03728466974104892,0.22696955502033234,0.0
2006-01-01,MANAFWA,0.0,0.0,0.0
2006-01-01,BUDUDA,0.0,0.0,0.0
2006-01-01,MBALE,0.0,0.0,0.0
2006-01-01,MBALE,0.0,0.0,0.0
2006-01-02,SIRONKO,0.0,0.0,0.0
2006-01-02,BULAMBULI,7.322740298195687E-7,0.0035192694049328566,0.0
2006-01-02,BUKWO,0.0350023508958657,0.2899084985256195,0.0
2006-01-02,BUTALEJA,0.0,0.0,0.0
2006-01-02,KWEEN,0.013109197982529023,0.2899084985256195,0.0
2006-01-02,KAPCHORWA,0.03326590576867789,0.19371765851974487,0.0
2006-01-02,MANAFWA,0.0,0.0,0.0
2006-01-02,BUDUDA,0.0,0.0,0.0
2006-01-02,MBALE,0.0,0.0,0.0
2006-01-02,MBALE,0.0,0.0,0.0
2006-01-03,SIRONKO,0.0,0.0,0.0
2006-01-03,BULAMBULI,0.0,0.0,0.0
2006-01-03,BUKWO,0.001893507225397685,0.019313015043735504,0.0
2006-01-03,BUTALEJA,0.0,0.0,0.0
2006-01-03,KWEEN,0.007604832075655809,0.38024646043777466,0.0
2006-01-03,KAPCHORWA,0.0019967415993251704,0.018830984830856323,0.0
2006-01-03,MANAFWA,0.0,0.0,0.0
2006-01-03,BUDUDA,0.0,0.0,0.0
2006-01-03,MBALE,0.0,0.0,0.0
2006-01-03,MBALE,0.0,0.0,0.0
2006-01-04,SIRONKO,0.0,0.0,0.0
2006-01-04,BULAMBULI,0.0,0.0,0.0
2006-01-04,BUKWO,0.004892043812447092,0.028107376769185066,0.0
2006-01-04,BUTALEJA,0.0,0.0,0.0
2006-01-04,KWEEN,0.0026740871812759616,0.03723730519413948,0.0
2006-01-04,KAPCHORWA,0.0038721128768334705,0.03723730519413948,0.0
2006-01-04,MANAFWA,0.0,0.0,0.0
2006-01-04,BUDUDA,0.0,0.0,0.0
2006-01-04,MBALE,0.0,0.0,0.0
2006-01-04,MBALE,0.0,0.0,0.0
2006-01-05,SIRONKO,0.0,0.0,0.0
2006-01-05,BULAMBULI,1.7086395030348285E-5,0.08211629092693329,0.0
2006-01-05,BUKWO,7.949166332860757E-4,0.010101759806275368,0.0
2006-01-05,BUTALEJA,0.0,0.0,0.0
2006-01-05,KWEEN,0.0030104430309304576,0.06457821279764175,0.0
2006-01-05,KAPCHORWA,0.022728760973404094,0.11995609104633331,0.0
2006-01-05,MANAFWA,0.0,0.0,0.0
2006-01-05,BUDUDA,0.0,0.0,0.0
2006-01-05,MBALE,0.0,0.0,0.0
2006-01-05,MBALE,0.0,0.0,0.0
2006-01-06,SIRONKO,0.0,0.0,0.0
2006-01-06,BULAMBULI,0.0,0.0,0.0
2006-01-06,BUKWO,0.0,0.0,0.0
2006-01-06,BUTALEJA,2.2060001716878375E-4,0.026422739028930664,0.0
2006-01-06,KWEEN,1.6342994001786584E-6,1.1045232531614602E-4,0.0
2006-01-06,KAPCHORWA,7.198902723115058E-6,1.1045232531614602E-4,0.0
2006-01-06,MANAFWA,0.0,0.0,0.0
2006-01-06,BUDUDA,0.0,0.0,0.0
2006-01-06,MBALE,0.0,0.0,0.0
2006-01-06,MBALE,0.0,0.0,0.0
2006-01-07,SIRONKO,0.0,0.0,0.0
2006-01-07,BULAMBULI,0.0,0.0,0.0
2006-01-07,BUKWO,0.0,0.0,0.0
2006-01-07,BUTALEJA,3.7660965192536474E-4,0.056975264102220535,0.0
2006-01-07,KWEEN,1.6434869468216208E-6,1.1107325553894043E-4,0.0
2006-01-07,KAPCHORWA,3.892987256256328E-5,3.7715837243013084E-4,0.0
2006-01-07,MANAFWA,0.0,0.0,0.0
2006-01-07,BUDUDA,0.0,0.0,0.0
2006-01-07,MBALE,0.0,0.0,0.0
2006-01-07,MBALE,0.0,0.0,0.0
2006-01-08,SIRONKO,0.0,0.0,0.0
2006-01-08,BULAMBULI,0.0,0.0,0.0
2006-01-08,BUKWO,0.0,0.0,0.0
2006-01-08,BUTALEJA,2.2050077785218584E-4,0.026422739028930664,0.0
2006-01-08,KWEEN,2.9382210825654874E-5,0.0019857643637806177,0.0
2006-01-08,KAPCHORWA,7.385450084294532E-4,0.007249320857226849,0.0
2006-01-08,MANAFWA,0.0,0.0,0.0
2006-01-08,BUDUDA,0.0,0.0,0.0
2006-01-08,MBALE,0.0,0.0,0.0
2006-01-08,MBALE,0.0,0.0,0.0
2006-01-09,SIRONKO,0.0,0.0,0.0
2006-01-09,BULAMBULI,0.0,0.0,0.0
2006-01-09,BUKWO,0.0,0.0,0.0
2006-01-09,BUTALEJA,0.014326816672983323,0.39539381861686707,0.0
2006-01-09,KWEEN,7.818688233555338E-5,0.005284174345433712,0.0
2006-01-09,KAPCHORWA,9.34388116298731E-4,0.007021578494459391,0.0
2006-01-09,MANAFWA,0.0,0.0,0.0
2006-01-09,BUDUDA,0.0,0.0,0.0
2006-01-09,MBALE,0.0,0.0,0.0
2006-01-09,MBALE,0.0,0.0,0.0
2006-01-10,SIRONKO,0.0,0.0,0.0
2006-01-10,BULAMBULI,0.0,0.0,0.0
2006-01-10,BUKWO,0.0,0.0,0.0
2006-01-10,BUTALEJA,1.3125265253602758,5.04642391204834,0.0
2006-01-10,KWEEN,2.619606903988103E-4,0.017704324796795845,0.0
2006-01-10,KAPCHORWA,0.004093582879203019,0.0349859856069088,0.0
2006-01-10,MANAFWA,0.0,0.0,0.0
2006-01-10,BUDUDA,0.0,0.0,0.0
2006-01-10,MBALE,0.0,0.0,0.0
2006-01-10,MBALE,0.0,0.0,0.0
2006-01-11,SIRONKO,0.46460364231588414,1.6100640296936035,0.043976832181215286
2006-01-11,BULAMBULI,0.4134247191328939,1.2890170812606812,0.0
2006-01-11,BUKWO,0.459354181271064,1.2890170812606812,0.018647508695721626
2006-01-11,BUTALEJA,5.102254081012607,9.007099151611328,1.798849105834961
2006-01-11,KWEEN,0.28464336302252724,1.2890170812606812,0.0
2006-01-11,KAPCHORWA,0.8210207866115974,1.2890170812606812,0.13404402136802673
2006-01-11,MANAFWA,1.7540500567200001,5.503418445587158,0.35507479310035706
2006-01-11,BUDUDA,1.3965368742482758,2.2892284393310547,0.35507479310035706
2006-01-11,MBALE,1.515986432068969,6.004181861877441,0.14611661434173584
2006-01-11,MBALE,1.243090560379427,1.3812528848648071,0.29892343282699585
2006-01-12,SIRONKO,4.390458455456626,7.539218902587891,0.9749136567115784
2006-01-12,BULAMBULI,4.090422250041343,8.615249633789062,0.6236931085586548
2006-01-12,BUKWO,6.4227296159843235,9.655217170715332,0.5625331997871399
2006-01-12,BUTALEJA,7.7669023705549405,14.996259689331055,2.3950178623199463
2006-01-12,KWEEN,3.9790725276735324,9.655217170715332,0.5002882480621338
2006-01-12,KAPCHORWA,7.786736253623914,10.84205436706543,2.722507953643799
2006-01-12,MANAFWA,8.690682773240049,14.406126022338867,2.566190004348755
2006-01-12,BUDUDA,5.985335930073129,12.2581148147583,2.566190004348755
2006-01-12,MBALE,11.217990055464831,17.43828010559082,1.416703462600708
2006-01-12,MBALE,11.170143343131215,15.200394630432129,3.7824082374572754
2006-01-13,SIRONKO,1.190879015835323,2.334672212600708,0.26824289560317993
2006-01-13,BULAMBULI,0.8555050189304227,2.014307737350464,0.0
2006-01-13,BUKWO,0.7719758687181592,1.779854655265808,0.0
2006-01-13,BUTALEJA,5.941228984692782,11.84122371673584,0.6689935326576233
2006-01-13,KWEEN,0.15606891885320068,1.3479100465774536,0.0
2006-01-13,KAPCHORWA,0.705300942104412,1.2991955280303955,0.08572910726070404
2006-01-13,MANAFWA,5.692121437389099,9.408769607543945,1.1280856132507324
2006-01-13,BUDUDA,1.5907928160303764,2.8197474479675293,0.7626920342445374
2006-01-13,MBALE,2.316612102094538,5.796061038970947,0.3495604693889618
2006-01-13,MBALE,1.8018559357561863,2.6607136726379395,0.8043177127838135
2006-01-14,SIRONKO,0.8189523426070919,1.8837746381759644,0.06355766952037811
2006-01-14,BULAMBULI,0.09558536345853669,0.8092776536941528,0.0
2006-01-14,BUKWO,0.014583691871951469,0.3046570420265198,0.0
2006-01-14,BUTALEJA,1.2204021720533524,6.438530921936035,0.0
2006-01-14,KWEEN,0.03799962750885355,0.9387834072113037,0.0
2006-01-14,KAPCHORWA,0.009215976565639387,0.21099135279655457,0.0
2006-01-14,MANAFWA,1.0981458266870705,2.330519676208496,0.06164493411779404
2006-01-14,BUDUDA,0.21390152302781296,0.7931586503982544,0.06164493411779404
2006-01-14,MBALE,1.5044699556823036,3.6967265605926514,0.06164493411779404
2006-01-14,MBALE,2.9018800046332633,3.0062716007232666,1.7763170003890991
2006-01-15,SIRONKO,0.2864823511093361,1.1230173110961914,0.0
2006-01-15,BULAMBULI,1.7137354950601418,4.788267612457275,0.012163895182311535
2006-01-15,BUKWO,0.514765712994123,1.4092130661010742,0.0
2006-01-15,BUTALEJA,3.5365519490887336,10.621600151062012,0.14318306744098663
2006-01-15,KWEEN,0.7835458483218201,2.7892580032348633,0.031778834760189056
2006-01-15,KAPCHORWA,0.7024591350819417,4.67548942565918,0.07522071897983551
2006-01-15,MANAFWA,0.6671163083009088,4.721872329711914,0.011219131760299206
2006-01-15,BUDUDA,0.10973313064509584,0.6268675923347473,0.011219131760299206
2006-01-15,MBALE,0.39979694302595525,5.072694778442383,0.0
2006-01-15,MBALE,0.31895677718828597,0.36395615339279175,0.0
2006-01-16,SIRONKO,2.286656774753418,5.934093475341797,0.7897568345069885
2006-01-16,BULAMBULI,2.2284405034172456,5.458469390869141,0.0
2006-01-16,BUKWO,6.100493914823868,8.73648738861084,3.863537073135376
2006-01-16,BUTALEJA,4.947585800326747,17.369789123535156,1.251985788345337
2006-01-16,KWEEN,3.2236026099839745,6.951748371124268,0.5450716614723206
2006-01-16,KAPCHORWA,4.156761913319462,5.549764156341553,2.1220688819885254
2006-01-16,MANAFWA,4.9721771232976195,9.84126091003418,2.7370424270629883
2006-01-16,BUDUDA,4.738637473558278,7.269879341125488,2.9784491062164307
2006-01-16,MBALE,4.827827139552778,8.382001876831055,1.3240230083465576
2006-01-16,MBALE,5.180711177724116,5.835947513580322,2.240267276763916
2006-01-17,SIRONKO,1.4067769024829633,1.8227802515029907,0.5952584147453308
2006-01-17,BULAMBULI,0.5868772915595695,1.8227802515029907,0.0
2006-01-17,BUKWO,0.44534372466816113,1.2513000965118408,0.0
2006-01-17,BUTALEJA,8.612200457722047,20.8696231842041,0.7139657139778137
2006-01-17,KWEEN,0.18321174943046936,1.546923041343689,0.0
2006-01-17,KAPCHORWA,0.5842221663479089,1.5571699142456055,0.06875703483819962
2006-01-17,MANAFWA,1.296084647506047,2.007533073425293,0.7584812045097351
2006-01-17,BUDUDA,1.3356614073447182,1.7931537628173828,0.7584812045097351
2006-01-17,MBALE,1.1076049969320039,1.7950488328933716,0.5260297060012817
2006-01-17,MBALE,1.1506491105832033,1.3289583921432495,0.5511988997459412
2006-01-18,SIRONKO,0.48634803383828656,1.5838918685913086,0.0
2006-01-18,BULAMBULI,0.4458174814523115,1.8482555150985718,0.0
2006-01-18,BUKWO,0.3427692538641519,1.2225992679595947,0.0
2006-01-18,BUTALEJA,0.07018381298250283,0.34693655371665955,0.0
2006-01-18,KWEEN,0.15944187719374356,1.413508653640747,0.0
2006-01-18,KAPCHORWA,0.3442522060366453,1.7454427480697632,0.05365581437945366
2006-01-18,MANAFWA,0.1535051065682888,1.1047571897506714,0.02616896666586399
2006-01-18,BUDUDA,0.7797192883295769,1.550843596458435,0.09617270529270172
2006-01-18,MBALE,0.21384257828191378,0.690403401851654,0.017540043219923973
2006-01-18,MBALE,0.2575278797211539,0.3041548430919647,0.07157716155052185
2006-01-19,SIRONKO,1.6260770709589325,2.533780097961426,0.5135028958320618
2006-01-19,BULAMBULI,0.3958892495561365,2.182692527770996,0.0
2006-01-19,BUKWO,0.5453646102891707,2.620945930480957,0.0
2006-01-19,BUTALEJA,0.30987354917776344,1.6938668489456177,0.0
2006-01-19,KWEEN,0.1574839107702583,2.2820568084716797,0.0
2006-01-19,KAPCHORWA,0.31221183504785205,1.3040680885314941,0.0019162790849804878
2006-01-19,MANAFWA,0.7402630982008371,1.3191066980361938,0.24455934762954712
2006-01-19,BUDUDA,1.2210453092402502,2.218599319458008,0.6570738554000854
2006-01-19,MBALE,1.3703610252312466,2.533780097961426,0.48683542013168335
2006-01-19,MBALE,2.1769044522440515,2.4684412479400635,1.0436311960220337
2006-01-20,SIRONKO,0.2409821420822485,0.6618212461471558,0.0
2006-01-20,BULAMBULI,0.0891825502568225,0.6237592697143555,0.0
2006-01-20,BUKWO,0.3244476445894547,0.8788062930107117,0.021136661991477013
2006-01-20,BUTALEJA,9.23614084271758E-4,0.020408032462000847,0.0
2006-01-20,KWEEN,0.29488426101196347,0.938831090927124,0.0
2006-01-20,KAPCHORWA,0.09566677810917922,0.34476906061172485,0.0
2006-01-20,MANAFWA,0.7618957839756382,2.9878504276275635,0.009073130786418915
2006-01-20,BUDUDA,0.48196613135468225,0.6618212461471558,0.1264476627111435
2006-01-20,MBALE,0.06813046689897992,0.6618212461471558,0.0
2006-01-20,MBALE,0.010474672500278837,0.011919745244085789,0.0
2006-01-21,SIRONKO,0.0,0.0,0.0
2006-01-21,BULAMBULI,0.0,0.0,0.0
2006-01-21,BUKWO,0.0,0.0,0.0
2006-01-21,BUTALEJA,0.0,0.0,0.0
2006-01-21,KWEEN,0.0,0.0,0.0
2006-01-21,KAPCHORWA,0.0,0.0,0.0
2006-01-21,MANAFWA,0.0,0.0,0.0
2006-01-21,BUDUDA,0.0,0.0,0.0
2006-01-21,MBALE,0.0,0.0,0.0
2006-01-21,MBALE,0.0,0.0,0.0
2006-01-22,SIRONKO,0.0,0.0,0.0
2006-01-22,BULAMBULI,0.0,0.0,0.0
