date,district,rain_mean,rain_max,rain_min
2016-01-01,SIRONKO,0.0,0.0,0.0
2016-01-01,BULAMBULI,1.3145328426157288E-5,0.0631757378578186,0.0
2016-01-01,BUKWO,0.004048815398034216,0.04683084040880203,0.0
2016-01-01,BUTALEJA,0.0,0.0,0.0
2016-01-01,KWEEN,0.0043017112045748394,0.10300225019454956,0.0
2016-01-01,KAPCHORWA,0.030530627317778978,0.18341359496116638,0.0
2016-01-01,MANAFWA,0.013430427174214162,0.11026456207036972,0.0
2016-01-01,BUDUDA,0.002769136246627246,0.07906783372163773,0.0
2016-01-01,MBALE,0.0021850856457383515,0.11026456207036972,0.0
2016-01-01,MBALE,0.0,0.0,0.0
2016-01-02,SIRONKO,0.0,0.0,0.0
2016-01-02,BULAMBULI,2.202730948075497E-5,0.10586205869913101,0.0
2016-01-02,BUKWO,0.007671703057707785,0.06943017244338989,0.0
2016-01-02,BUTALEJA,0.003638884437411797,0.4888984262943268,0.0
2016-01-02,KWEEN,0.021455837446674054,0.44927799701690674,0.0
2016-01-02,KAPCHORWA,0.040501444563380076,0.19543826580047607,0.0
2016-01-02,MANAFWA,0.013604084450294032,0.07313700765371323,0.0
2016-01-02,BUDUDA,4.606497451760796E-4,0.013153046369552612,0.0
2016-01-02,MBALE,3.637879928478748E-4,0.03087407909333706,0.0
2016-01-02,MBALE,0.0,0.0,0.0
2016-01-03,SIRONKO,0.0,0.0,0.0
2016-01-03,BULAMBULI,0.0,0.0,0.0
2016-01-03,BUKWO,1.3242941214464007E-4,0.002328435657545924,0.0
2016-01-03,BUTALEJA,0.02576187092794181,0.2755570411682129,0.0
2016-01-03,KWEEN,0.0,0.0,0.0
2016-01-03,KAPCHORWA,0.0,0.0,0.0
2016-01-03,MANAFWA,9.30239539449201E-4,0.017609797418117523,0.0
2016-01-03,BUDUDA,6.167353528104484E-4,0.017609797418117523,0.0
2016-01-03,MBALE,0.02555905883927732,0.1798200160264969,0.0
2016-01-03,MBALE,0.02910516470965026,0.05266156792640686,0.0
2016-01-04,SIRONKO,0.0,0.0,0.0
2016-01-04,BULAMBULI,0.0,0.0,0.0
2016-01-04,BUKWO,0.037112529387841306,0.16679511964321136,0.0
2016-01-04,BUTALEJA,2.7178132124315613,7.133840084075928,0.23897965252399445
2016-01-04,KWEEN,0.003510406585431108,0.12349707633256912,0.0
2016-01-04,KAPCHORWA,0.007921667401471974,0.04860386997461319,0.0
2016-01-04,MANAFWA,0.22384516394618972,1.4048595428466797,0.0
2016-01-04,BUDUDA,0.01356978252044892,0.3874613642692566,0.0
2016-01-04,MBALE,0.5251240044569283,1.4048595428466797,0.0
2016-01-04,MBALE,0.24628614861709094,0.5970271229743958,0.0
2016-01-05,SIRONKO,0.0,0.0,0.0
2016-01-05,BULAMBULI,1.8190296381266155E-5,0.08742158114910126,0.0
2016-01-05,BUKWO,0.0323816655950969,0.17224591970443726,0.0
2016-01-05,BUTALEJA,0.7759997572453392,2.002145528793335,0.0
2016-01-05,KWEEN,0.011998501593788992,0.24365565180778503,0.0
2016-01-05,KAPCHORWA,0.057783755477485335,0.3108524680137634,0.0
2016-01-05,MANAFWA,0.19222092698070573,1.4614546298980713,0.0
2016-01-05,BUDUDA,0.034088941189275156,0.9733499884605408,0.0
2016-01-05,MBALE,0.9573759904888018,2.0193028450012207,0.0
2016-01-05,MBALE,0.8913245832768288,1.6804146766662598,0.0
2016-01-06,SIRONKO,1.709021337946799,2.7462103366851807,0.45537835359573364
2016-01-06,BULAMBULI,0.8670536091789804,2.700056314468384,0.0
2016-01-06,BUKWO,0.45678966563739587,1.7857569456100464,0.0
2016-01-06,BUTALEJA,0.09823930428603314,0.8078622221946716,0.0
2016-01-06,KWEEN,0.24949749021171785,1.7857569456100464,0.0
2016-01-06,KAPCHORWA,0.7916932413951392,1.8988629579544067,0.0
