date,district,tmax_c,tmin_c,tmean_c
1996-01-01,SIRONKO,24.63959071494172,12.62425232306559,19.193972493315645
1996-01-01,BULAMBULI,27.03048917547994,13.941875634445609,20.823063219980487
1996-01-01,BUKWO,21.81696765649975,11.706624239836728,16.522603127082313
1996-01-01,BUTALEJA,27.951949804719035,16.746220231287346,22.174249367934443
1996-01-01,KWEEN,27.037800861254293,13.628279501940638,20.46711209020285
1996-01-01,KAPCHORWA,24.2523370927592,12.19888965213299,18.379988479049977
1996-01-01,MANAFWA,24.271700165356226,12.21287079758017,18.900798416823456
1996-01-01,BUDUDA,21.66581873772231,10.398757356855729,16.722499174301596
1996-01-01,MBALE,25.990614321563147,13.513372980508066,20.228092834198478
1996-01-01,MBALE,26.044841447056836,13.390551316163087,20.24195821431349
1996-01-02,SIRONKO,23.95387809699823,12.783295982167408,19.290074002625055
1996-01-02,BULAMBULI,26.704016215222822,13.874530404912136,21.1556653867207
1996-01-02,BUKWO,22.049818602532252,11.480610382527129,16.581002037218788
1996-01-02,BUTALEJA,27.831196587758303,17.135121753356255,22.324895613388986
1996-01-02,KWEEN,26.906787167859175,13.507846565582613,20.640694749022874
1996-01-02,KAPCHORWA,23.901968043401325,12.171719303497303,18.593793797241187
1996-01-02,MANAFWA,24.12856525996197,12.578230717377098,18.847895417212754
1996-01-02,BUDUDA,21.33908384567439,10.487702656769597,16.629518131929718
1996-01-02,MBALE,25.562595664598337,13.947767071163817,20.31620025031613
1996-01-02,MBALE,25.24927423668656,13.735976440748018,20.34478463741139
1996-01-03,SIRONKO,24.78097717158136,12.936263020833374,19.738745610662328
1996-01-03,BULAMBULI,26.876164499395518,13.902956336244895,21.19237923777628
1996-01-03,BUKWO,21.64179473035253,11.712773384726995,16.7914915633163
1996-01-03,BUTALEJA,29.558089075180906,16.813006058500303,23.04777450170775
1996-01-03,KWEEN,26.92141808303483,13.689725327125142,20.603752936736413
1996-01-03,KAPCHORWA,23.996023650952864,12.29992293785216,18.673004855358414
1996-01-03,MANAFWA,25.009834808130602,12.454176025574238,19.369001344874345
1996-01-03,BUDUDA,21.854051401965293,10.730120059102308,17.036298080748175
1996-01-03,MBALE,26.767065105715588,13.602202356133313,21.029306845790554
1996-01-03,MBALE,26.631275897169072,13.12747584694836,21.07565141070257
1996-01-04,SIRONKO,25.611995997080886,13.25068874248412,20.201403029609253
1996-01-04,BULAMBULI,27.628158466931453,14.204112222533254,21.767615792141395
1996-01-04,BUKWO,21.00939796093621,12.796436119358424,16.98828244818983
1996-01-04,BUTALEJA,29.2118510337699,16.883322377566174,22.92740090713236
1996-01-04,KWEEN,26.689084797483087,14.080488485718394,20.868820024648937
1996-01-04,KAPCHORWA,24.569591965988288,12.422557677713076,19.09658769306708
1996-01-04,MANAFWA,23.827692044334608,12.83985845589157,19.27505814930448
1996-01-04,BUDUDA,21.34581727191098,11.39524390693121,17.230256954906167
1996-01-04,MBALE,26.754964490095315,14.935852043187795,21.51458565328864
1996-01-04,MBALE,27.19932367556101,15.067884486470744,21.703063692791684
