date,district,tmax_c,tmin_c,tmean_c
2021-01-01,SIRONKO,21.643668335233844,15.516931818429846,18.47245953827273
2021-01-01,BULAMBULI,24.11795893987911,16.836498802947627,19.82921060587506
2021-01-01,BUKWO,19.61604430718371,13.006691895585519,15.772939455076171
2021-01-01,BUTALEJA,25.52699833264858,17.799414585840182,20.729268019892373
2021-01-01,KWEEN,24.807946084905083,15.801101554356137,19.92413806101159
2021-01-01,KAPCHORWA,21.885022216331684,14.928016689516264,17.93542901371039
2021-01-01,MANAFWA,21.240061983326257,15.435657070570475,17.838120742060777
2021-01-01,BUDUDA,18.59625224330704,13.442802492366043,15.850208237012922
2021-01-01,MBALE,23.04873739250462,16.263644156288347,19.24800278030601
2021-01-01,MBALE,23.048271188151592,16.179252454417032,19.271371655586446
2021-01-02,SIRONKO,22.763053172828755,15.10491915935055,18.846502988267403
2021-01-02,BULAMBULI,25.449686868326996,16.011744720033228,20.168013974215974
2021-01-02,BUKWO,21.41352585990753,12.109668437113703,16.36014381801768
2021-01-02,BUTALEJA,25.432564786661963,17.28746344210552,21.16706958223516
2021-01-02,KWEEN,26.045859347917926,15.189387391122757,20.12492721589571
2021-01-02,KAPCHORWA,23.205874592623502,14.178839804104888,18.19521915229008
2021-01-02,MANAFWA,22.10839007813282,14.586519847964176,18.114365975121014
2021-01-02,BUDUDA,19.950931680626592,12.724891839861701,16.294371874892423
2021-01-02,MBALE,23.549642820653784,16.072483302599288,19.678512147687464
2021-01-02,MBALE,23.718251773182722,16.09936705617895,19.744454279654672
2021-01-03,SIRONKO,23.595679091358456,12.873451789089097,18.638211270449073
2021-01-03,BULAMBULI,26.071265807536722,14.073951912584684,20.116882016227073
2021-01-03,BUKWO,21.89468252256987,11.308930606241004,16.602523252007686
2021-01-03,BUTALEJA,26.240920146660724,17.057683641867392,21.627555014852714
2021-01-03,KWEEN,26.70444676247054,13.752098014322064,20.374482655227716
2021-01-03,KAPCHORWA,23.702253868498378,12.545262212839997,18.112373178895655
2021-01-03,MANAFWA,23.210743582041246,12.304386608751415,18.39617815292737
2021-01-03,BUDUDA,20.855011466906536,10.764436355686705,16.38518398097627
2021-01-03,MBALE,24.506360431397837,13.710294252949902,19.648743270258663
2021-01-03,MBALE,24.499390985322304,13.612388684448105,19.541332393084275
2021-01-04,SIRONKO,24.355061994879712,12.886981636254868,18.92569923773838
2021-01-04,BULAMBULI,26.64065436153298,13.777138085246904,20.233813217424306
2021-01-04,BUKWO,21.946332922451905,11.516199855661663,16.664305509063116
2021-01-04,BUTALEJA,27.573306948489016,16.402359781812873,22.117160269301294
2021-01-04,KWEEN,26.84307474300697,13.788526202539536,20.49470361408455
2021-01-04,KAPCHORWA,24.182888146424073,12.452450755417768,18.168182691583684
2021-01-04,MANAFWA,23.565625013523945,12.139828816498891,18.781321677820866
2021-01-04,BUDUDA,21.23095910115764,10.515737984678491,16.612767020332036
2021-01-04,MBALE,25.385259861452763,13.453959200177556,19.977330171180107
2021-01-04,MBALE,25.422775531157082,13.49502321166199,19.834442581150277
2021-01-05,SIRONKO,24.574802797517563,12.839613933662333,19.074615614335777
2021-01-05,BULAMBULI,26.751956595263366,13.311823720127101,20.412999524429846
2021-01-05,BUKWO,22.006417962611383,11.364078067254624,16.836928808885908
2021-01-05,BUTALEJA,27.840250272332735,16.343265588018532,22.40081057592119
2021-01-05,KWEEN,26.922967709527125,13.812927378634331,20.741788975299123
2021-01-05,KAPCHORWA,24.36171822302581,12.308607220294556,18.438612078300523
2021-01-05,MANAFWA,23.89822518895567,11.888478144239233,18.74396019986493
2021-01-05,BUDUDA,21.525277223807638,10.679540309497899,16.7207486690152
2021-01-05,MBALE,25.753259349914362,13.876679979098848,20.270392930608196
2021-01-05,MBALE,25.76223723450108,14.774908236387988,20.279433518417644
2021-01-06,SIRONKO,25.122302854400036,13.401717897456583,19.692182362416062
2021-01-06,BULAMBULI,27.3292584793158,13.927999868013512,20.959804627150277
2021-01-06,BUKWO,22.096712205292445,13.117004825403106,17.359407171145875
2021-01-06,BUTALEJA,28.241641921076113,16.816511497710714,22.525910424231185
2021-01-06,KWEEN,27.33738091681845,14.842155782789481,21.222634464665152
2021-01-06,KAPCHORWA,24.874674535473478,12.871171856441883,18.898623493843274
2021-01-06,MANAFWA,23.867183435517646,12.742955119425574,19.23283975284378
2021-01-06,BUDUDA,21.622948459991786,11.195246107802589,17.141161504522
2021-01-06,MBALE,26.094771007943503,13.970199760235525,20.666590149148618
2021-01-06,MBALE,26.3528902573567,13.97420988518072,20.551396440641113
2021-01-07,SIRONKO,25.866303935256568,13.319377613854389,20.193330870093313
2021-01-07,BULAMBULI,27.70706727203791,13.761387937648346,21.134742928709947
2021-01-07,BUKWO,22.7488947833213,13.196439852312968,17.609679682590716
2021-01-07,BUTALEJA,29.531531620803808,17.207802687252563,23.32899736845919
2021-01-07,KWEEN,27.395468860667407,14.577557767882615,21.19486627068828
2021-01-07,KAPCHORWA,25.203617519102387,12.752920110714129,19.060978618466294
2021-01-07,MANAFWA,24.805975243001967,13.946313108150386,20.411840449488277
2021-01-07,BUDUDA,22.622158785649162,11.917777570889877,18.02252787088353
2021-01-07,MBALE,26.990459158380915,15.34535665333514,21.523231247020227
2021-01-07,MBALE,27.226098234930145,15.217574758915136,21.32264053861974
2021-01-08,SIRONKO,26.10390066694075,13.936272139743082,20.402012464618704
2021-01-08,BULAMBULI,27.804455487968816,14.258110186998001,21.44093270078595
2021-01-08,BUKWO,22.356038819654387,12.516351913110425,17.344912581509053
2021-01-08,BUTALEJA,29.90936443770994,18.050677404173165,23.9937408027211
2021-01-08,KWEEN,27.555033526606923,14.647165151264074,21.390840873059368
2021-01-08,KAPCHORWA,25.42796384106687,13.161871236686041,19.4862597829528
2021-01-08,MANAFWA,24.971714256037142,13.953769267249953,20.227122952672485
2021-01-08,BUDUDA,22.33840906816614,12.242238834389454,18.055593918185608
2021-01-08,MBALE,27.727336117986315,15.889494687856587,21.933576959066176
2021-01-08,MBALE,27.930593740769154,16.03659461617006,21.93146263878538
2021-01-09,SIRONKO,21.003965142317522,14.88955731900367,18.200217853013605
2021-01-09,BULAMBULI,22.69758916320823,15.602036894020964,19.402220691335735
2021-01-09,BUKWO,18.731939668523353,12.71432658685766,15.743174810648409
2021-01-09,BUTALEJA,24.690618004034402,19.178374337347037,21.58298206202834
2021-01-09,KWEEN,22.91189331795109,14.866165805881563,19.513076204630895
2021-01-09,KAPCHORWA,20.39669284975607,13.997836745437402,17.554816477816
2021-01-09,MANAFWA,20.37836615030265,13.840910955493637,17.22894492954051
2021-01-09,BUDUDA,18.123392618929742,12.654109265502555,15.431817680320625
2021-01-09,MBALE,22.44011605110369,16.448831194780315,19.44113459312585
2021-01-09,MBALE,22.388491436835242,16.61562916533113,19.64342025448481
2021-01-10,SIRONKO,22.21270034681082,15.649305697591847,18.767803821938674
2021-01-10,BULAMBULI,23.84554935189889,16.650524185271134,19.94667719332765
2021-01-10,BUKWO,18.801449908563317,12.621108210238859,15.168724643883678
2021-01-10,BUTALEJA,25.751943877549323,19.024819542830922,21.47652257421266
2021-01-10,KWEEN,23.36864496740928,16.44338838075991,19.6030062424446
2021-01-10,KAPCHORWA,21.42831906532757,14.980267348197938,18.010476580846095
2021-01-10,MANAFWA,21.505668987375905,15.0828061259698,18.093761777563373
2021-01-10,BUDUDA,19.616555850858767,13.550244502098154,16.06851646767921
2021-01-10,MBALE,23.403172938127188,17.21801717824236,20.052247968133507
2021-01-10,MBALE,23.332561623723773,17.386626790928272,20.036996717755603
2021-01-11,SIRONKO,22.659239360414393,15.732369212189413,19.28535421569404
2021-01-11,BULAMBULI,24.435083474286436,15.877050801700102,20.301857994166422
2021-01-11,BUKWO,20.224607012357314,13.6027414053561,15.87454004858541
2021-01-11,BUTALEJA,26.39951983608085,18.274161798974575,21.78698190673083
2021-01-11,KWEEN,24.57733965112288,15.656509955161868,20.170102934339994
2021-01-11,KAPCHORWA,22.138699550805594,14.277260462850878,18.142907585530622
2021-01-11,MANAFWA,21.95030036266608,15.517055313650141,18.853273924889113
2021-01-11,BUDUDA,19.889759032042786,13.874331063040424,16.755005446326003
2021-01-11,MBALE,23.794195979520083,17.035501780363035,20.485246457911238
2021-01-11,MBALE,23.766060307190678,16.768117045734535,20.254762015245333
2021-01-12,SIRONKO,23.24492600721009,16.3712764815749,19.898091211075194
2021-01-12,BULAMBULI,25.32054659498547,16.944139698297256,21.185478118731325
2021-01-12,BUKWO,19.63904534102605,14.262716292470914,16.58382515404507
2021-01-12,BUTALEJA,26.61756681651697,19.117162285501117,22.542653161292176
2021-01-12,KWEEN,25.294029520580114,16.982919095428215,21.097441248197793
2021-01-12,KAPCHORWA,22.748565870538496,15.310359007252407,19.06484031184459
2021-01-12,MANAFWA,22.034905283994995,17.886653127961996,19.739999051750086
2021-01-12,BUDUDA,19.539882715637845,14.94970973471601,17.278775192634694
2021-01-12,MBALE,24.361450455533113,18.452706557020576,21.261141033081884
2021-01-12,MBALE,24.57352967641502,17.456067309323647,21.04482858633799
2021-01-13,SIRONKO,25.09710615643534,15.45399155889206,20.763599647539888
2021-01-13,BULAMBULI,27.186692963605662,16.53345439999806,22.058772345517045
2021-01-13,BUKWO,21.09590394871446,14.277778477905104,17.299156646322455
2021-01-13,BUTALEJA,28.755795376986967,18.925388681537818,23.536351289418416
2021-01-13,KWEEN,26.64648956812899,16.885287205505154,21.76634825175235
2021-01-13,KAPCHORWA,24.65961865769944,14.899496368645543,19.83977894486006
2021-01-13,MANAFWA,23.429349375080175,16.283567328938695,20.35981530928522
2021-01-13,BUDUDA,21.04353495147034,13.715923605530051,17.98384431458532
2021-01-13,MBALE,26.299105552753087,17.268841162535807,21.93852040856592
2021-01-13,MBALE,26.595125483347534,16.69094618507597,21.7571622025392
2021-01-14,SIRONKO,24.155310154631522,16.252387460218618,20.089086451434902
2021-01-14,BULAMBULI,26.622623081498865,16.886651747804805,21.60728483685411
2021-01-14,BUKWO,20.895936049656076,14.609249498614522,17.403173530406814
2021-01-14,BUTALEJA,26.844505341239632,19.99139028957771,22.92396487079644
2021-01-14,KWEEN,26.53486372267507,16.389659596548686,21.757552899430546
2021-01-14,KAPCHORWA,24.113938599759283,14.908870825680987,19.50478897960735
2021-01-14,MANAFWA,22.68392391550053,16.471046684090414,19.42144250908828
2021-01-14,BUDUDA,20.415588044032134,14.353356623901293,17.23900534373944
2021-01-14,MBALE,25.084264498915456,18.280298282660173,21.328522627973342
2021-01-14,MBALE,25.223010966115723,18.071177032749244,21.267370706265663
2021-01-15,SIRONKO,23.92075862960296,17.65842874758925,20.351431804019565
2021-01-15,BULAMBULI,26.222962063232707,18.592913083375826,21.89645436643131
2021-01-15,BUKWO,21.247167399285182,14.118757436816756,17.39481751874795
2021-01-15,BUTALEJA,27.499561673555064,19.916774491699286,22.877962598487944
2021-01-15,KWEEN,26.551520909240352,16.768728345371255,22.011180530336762
2021-01-15,KAPCHORWA,23.8166580648728,16.460906131552836,19.82055510868972
