date,district,tmax_c,tmin_c,tmean_c
1981-10-13,MBALE,24.297460378475286,16.291695958103965,20.178220457784136
1981-10-14,SIRONKO,24.481245464205088,13.924482891853234,19.275408645491666
1981-10-14,BULAMBULI,26.064586306979656,15.96345722720338,20.67986345127195
1981-10-14,BUKWO,20.888985786622875,12.464570912317036,16.597167764732234
1981-10-14,BUTALEJA,28.47494847455628,17.531278637861078,22.115523297856715
1981-10-14,KWEEN,25.36060337867039,14.71679984115553,20.04794248545747
1981-10-14,KAPCHORWA,23.363344482994545,13.508373627837996,18.36574447963494
1981-10-14,MANAFWA,24.255579403562592,12.700748072294157,18.59105681735915
1981-10-14,BUDUDA,21.484079031934403,11.205927041400964,16.420138617467696
1981-10-14,MBALE,26.0040032298786,14.933254778088001,20.171322156310925
1981-10-14,MBALE,25.821473527234442,15.282986887368596,20.279988403519276
1981-10-15,SIRONKO,23.430267919883825,14.508202166372365,19.023260456749178
1981-10-15,BULAMBULI,25.192762124180557,15.670944476801328,20.45398515025848
1981-10-15,BUKWO,20.679456956907696,12.55531149951441,16.37667861810228
1981-10-15,BUTALEJA,27.69069092332767,17.09413350509354,22.0561654506944
1981-10-15,KWEEN,24.93419084133927,14.50939752938737,19.77073534435966
1981-10-15,KAPCHORWA,22.55363478729944,13.833649342805627,18.071906103501906
1981-10-15,MANAFWA,23.6666034242486,13.55984893100513,18.97840226293021
1981-10-15,BUDUDA,20.74368431752036,11.995217704164636,16.65556933278045
1981-10-15,MBALE,24.890258885158445,15.043720438478186,20.18746476302242
1981-10-15,MBALE,24.644770164937388,14.93320770860498,20.082103823579367
1981-10-16,SIRONKO,23.443146823285332,15.097793915582894,18.97167917743629
1981-10-16,BULAMBULI,25.54678266668128,16.485853941775915,20.56094497300968
1981-10-16,BUKWO,20.471005474412063,12.182043475317768,15.80608790076176
1981-10-16,BUTALEJA,27.705771283506913,17.60381483433062,22.025728089213324
1981-10-16,KWEEN,24.94024072372084,15.368643466510736,19.640521168214686
1981-10-16,KAPCHORWA,22.802863980776976,14.248046809563995,18.03856599317393
1981-10-16,MANAFWA,23.095771155620625,14.446072300588988,18.84499469145808
1981-10-16,BUDUDA,20.3194305291415,12.956146500177546,16.372441438983895
1981-10-16,MBALE,24.773911178575272,15.701584998297397,20.204314940547377
1981-10-16,MBALE,24.699039229451465,15.773832491759082,20.167251190523768
1981-10-17,SIRONKO,21.47154847403548,14.2705577629188,18.22131151855326
1981-10-17,BULAMBULI,23.68225700822858,15.343760705067975,19.882924163172845
1981-10-17,BUKWO,19.564475816493605,11.790670820246161,15.449412398986967
1981-10-17,BUTALEJA,25.186550033678074,17.314508949200253,20.821598804007444
1981-10-17,KWEEN,23.96609104652698,14.552944967153646,19.435264733357293
1981-10-17,KAPCHORWA,21.139173006042487,13.21903286847617,17.44544444271688
1981-10-17,MANAFWA,21.438321217122763,13.664104476774549,17.828964111931683
1981-10-17,BUDUDA,18.837750003001,12.027658851151765,15.642359669353633
1981-10-17,MBALE,22.688285666371698,15.05281934049552,19.166585713196543
1981-10-17,MBALE,22.627488295693155,15.026546218653257,19.252168899761624
1981-10-18,SIRONKO,23.39479006106741,14.13195097815767,18.79305738881704
1981-10-18,BULAMBULI,25.195850261717922,15.203876383049108,20.23735177738252
1981-10-18,BUKWO,20.64160453861796,12.050666548520187,15.768778774462348
1981-10-18,BUTALEJA,26.97584861023281,17.043494845990875,21.584796709379468
1981-10-18,KWEEN,24.972402951134793,14.710024223182803,19.49015522516855
1981-10-18,KAPCHORWA,22.70757945908986,13.369851069934537,17.825713303256187
1981-10-18,MANAFWA,23.595975546520197,14.129475377709515,18.66146476018865
1981-10-18,BUDUDA,20.810190854951202,12.303910260221578,16.435788064782965
1981-10-18,MBALE,24.953063738337374,14.940022327742293,19.86294353173149
1981-10-18,MBALE,24.752120423596743,14.685342248073635,19.851740383925744
1981-10-19,SIRONKO,20.856274081427575,13.735511753211703,17.461825310901066
1981-10-19,BULAMBULI,22.128254347544303,15.10136906993377,18.56027354367243
1981-10-19,BUKWO,18.90179516326304,11.895626871718203,14.726691457536853
1981-10-19,BUTALEJA,23.766719277100837,17.02547055695113,20.466947953594193
1981-10-19,KWEEN,22.672879279069054,14.766006504143252,18.12457790361147
1981-10-19,KAPCHORWA,20.198365117263418,13.215799980678108,16.357951889145404
1981-10-19,MANAFWA,20.748006462671263,13.43057965403097,17.373670959616447
1981-10-19,BUDUDA,18.44066045451473,11.700368220654687,15.180971120015133
1981-10-19,MBALE,21.87536697458593,14.53501388106933,18.64102022588771
1981-10-19,MBALE,21.8909090323119,14.274623782818157,18.629399182992355
1981-10-20,SIRONKO,21.27724539867222,14.370063469324784,17.96094453599719
1981-10-20,BULAMBULI,23.38769578336589,15.05227025467458,19.324874782973694
1981-10-20,BUKWO,19.581279811138966,11.433578639253383,14.895652872629501
1981-10-20,BUTALEJA,25.02748033658555,16.985345175025607,20.76986125819784
1981-10-20,KWEEN,23.57658684795944,14.249821600174938,18.706814851531227
1981-10-20,KAPCHORWA,21.407870434187437,13.228469675924662,17.082671368336367
1981-10-20,MANAFWA,21.546692663988416,13.76745740977445,17.49514256902688
1981-10-20,BUDUDA,18.948349917565015,12.279264784250476,15.4414199855008
1981-10-20,MBALE,22.542201714855267,15.238491961792306,19.02180802353449
1981-10-20,MBALE,22.3433313297635,15.332727376547467,19.115131581093845
1981-10-21,SIRONKO,21.205747027095747,14.806928163430035,18.000437302496625
1981-10-21,BULAMBULI,22.95248532699855,15.002682994839535,19.255087656161745
1981-10-21,BUKWO,18.78368317046748,10.946547902336123,14.524679349246387
1981-10-21,BUTALEJA,25.768116557460093,17.151029789349572,20.849779309135858
1981-10-21,KWEEN,22.730154776996596,13.731987527020156,18.44837700679832
1981-10-21,KAPCHORWA,20.36483348610278,12.653095306808101,16.834309397090625
1981-10-21,MANAFWA,21.220609520287457,14.511633479442368,17.756849522642128
1981-10-21,BUDUDA,18.44228117253294,12.734384124564011,15.511955397922703
1981-10-21,MBALE,23.000127202729164,15.758392726970488,19.248701367996862
1981-10-21,MBALE,22.804708253544675,15.735189697981836,19.238156339636273
1981-10-22,SIRONKO,21.47467098527476,14.335407026543297,18.404216873817035
1981-10-22,BULAMBULI,23.784111698658695,15.5684704542871,19.950662932042434
1981-10-22,BUKWO,19.41179525056613,11.41788082544417,15.262420924249875
1981-10-22,BUTALEJA,26.19465371164818,16.957351496138244,20.892681434993953
1981-10-22,KWEEN,23.789674374272728,14.666559493628695,19.369660978248103
1981-10-22,KAPCHORWA,21.082628338973652,13.4813822161434,17.551398139172665
1981-10-22,MANAFWA,21.7416907060938,13.78326598588135,18.13706243970664
1981-10-22,BUDUDA,18.997771707351642,12.118435039449956,15.867095607352066
1981-10-22,MBALE,23.189563573435077,15.209666230950827,19.223865378786787
1981-10-22,MBALE,22.98120435891285,15.279383219454113,19.260927571508482
1981-10-23,SIRONKO,21.75176388848072,16.338392496269368,18.91602563672529
1981-10-23,BULAMBULI,23.60919647513609,16.800888875339307,20.012970308988148
1981-10-23,BUKWO,19.09759135821426,12.339543850594998,15.409649248209849
1981-10-23,BUTALEJA,25.134884654640235,17.66063857790517,20.877474362046478
1981-10-23,KWEEN,23.262618211013777,15.816345886752428,19.53565000907938
1981-10-23,KAPCHORWA,21.100546843113452,14.683468911664455,17.72155293857532
1981-10-23,MANAFWA,21.03704911797766,15.53495510451918,18.33232894108956
1981-10-23,BUDUDA,18.628408180107122,13.996417513090599,16.119702893797854
1981-10-23,MBALE,22.79859962269346,16.69731481804413,19.78019373663197
1981-10-23,MBALE,22.839996063351812,16.898331537955457,19.881431997200558
1981-10-24,SIRONKO,22.271570649396324,16.66419148723405,19.12595022174152
1981-10-24,BULAMBULI,24.533994459927236,17.51215536598982,20.444920868594295
1981-10-24,BUKWO,19.495190715885542,12.843406965828283,15.73558820589616
1981-10-24,BUTALEJA,25.691587252134063,17.945904773079455,21.097808889700822
1981-10-24,KWEEN,24.175406448325276,16.349156367600692,19.946294552789386
1981-10-24,KAPCHORWA,21.839553042144182,15.365942680861403,18.12880369222419
1981-10-24,MANAFWA,21.73953113251119,14.491893880056077,18.210741624053153
1981-10-24,BUDUDA,19.292755968957465,13.257711925176428,16.27298630498483
1981-10-24,MBALE,23.425495181983926,16.9758564127827,19.825983230809946
1981-10-24,MBALE,23.478107523514076,17.632828386945885,20.042119007367585
1981-10-25,SIRONKO,20.17785828136152,15.23588776225685,17.826382540423015
1981-10-25,BULAMBULI,22.310450901246867,16.169616766916693,18.75659079774353
1981-10-25,BUKWO,18.91350610690873,12.259541911264552,14.735502088094684
1981-10-25,BUTALEJA,24.130750944510325,17.638442966552216,20.305500565604223
1981-10-25,KWEEN,23.00595032263932,15.802234891343367,18.65716803570621
1981-10-25,KAPCHORWA,20.1699962388182,14.275084970114621,16.66729383287191
1981-10-25,MANAFWA,20.328728844728417,15.398328992543732,17.801370210996083
1981-10-25,BUDUDA,18.05260178468859,13.419983467744318,15.600467737512059
1981-10-25,MBALE,21.582779395740133,16.301069848323728,18.95786847171571
1981-10-25,MBALE,21.430329188778337,16.323324075671522,18.95142169357227
1981-10-26,SIRONKO,21.184096599127965,15.199936335523251,18.222211173081234
1981-10-26,BULAMBULI,23.20037516227674,16.31537424155448,19.363931105340964
1981-10-26,BUKWO,19.210645501882087,11.878155625066379,14.93524996736008
1981-10-26,BUTALEJA,24.551996399142993,16.879498344876993,20.463869623261033
1981-10-26,KWEEN,23.151276097194536,15.075797592776338,18.80878170495522
1981-10-26,KAPCHORWA,20.726518685975257,13.979672611433838,17.10671696634616
1981-10-26,MANAFWA,21.381341933014983,15.149494692440056,18.011833311115655
1981-10-26,BUDUDA,19.061440906807533,13.373564422869139,15.912335485919499
1981-10-26,MBALE,22.483060924687695,15.918708980509095,19.163137121066512
1981-10-26,MBALE,22.329582765422582,15.866300604271942,19.13297209791493
1981-10-27,SIRONKO,22.5983168199018,15.834679039414157,19.008832383770216
1981-10-27,BULAMBULI,24.48941784914893,16.648072705228337,20.363744139168002
1981-10-27,BUKWO,19.7183030366276,12.187527130799738,15.645775782534884
1981-10-27,BUTALEJA,26.635156426928425,18.030278338031007,21.520396076315247
1981-10-27,KWEEN,24.165365216266103,15.37443106237917,19.609902697330067
1981-10-27,KAPCHORWA,21.819272589724484,14.516189955609075,17.97764922201997
1981-10-27,MANAFWA,22.42804756391711,15.550567070864211,18.68592278260098
1981-10-27,BUDUDA,19.75944335693715,13.562715587833857,16.443250529073765
1981-10-27,MBALE,24.226020917254417,17.03875482856249,20.0332803426533
1981-10-27,MBALE,24.17932439652387,17.278840634720286,20.084526956252358
1981-10-28,SIRONKO,22.31892710617856,15.371762918704908,18.679878141273267
1981-10-28,BULAMBULI,24.562902984669027,16.12411052109276,20.269581427083335
1981-10-28,BUKWO,19.995893363457245,12.586454127909986,15.864244114241727
1981-10-28,BUTALEJA,26.35377895265868,17.45426371940701,21.226787325828035
1981-10-28,KWEEN,24.632584693432044,15.366580770121985,19.863972702237724
1981-10-28,KAPCHORWA,22.014974264774132,14.10964338104074,18.00073299652399
1981-10-28,MANAFWA,22.091913402992425,15.39646459196122,18.352091570952894
1981-10-28,BUDUDA,19.662374895599402,13.42088085150581,16.211004329857488
1981-10-28,MBALE,23.697255025717844,16.37099817678776,19.600825652351716
1981-10-28,MBALE,23.689006764637,16.401130145593942,19.679266704408466
1981-10-29,SIRONKO,21.450222106232122,14.443996294915035,18.045947802301132
1981-10-29,BULAMBULI,23.949809045607648,15.928245924543763,19.941855044533284
1981-10-29,BUKWO,19.50461162717089,12.136301368331189,15.527360265655618
1981-10-29,BUTALEJA,25.106174360562118,17.375612674437914,21.070010657423488
1981-10-29,KWEEN,24.068306199867713,14.966093916564297,19.49067208790673
1981-10-29,KAPCHORWA,21.270922530483723,13.766679783253753,17.54785628827286
1981-10-29,MANAFWA,20.900551115024086,13.971529428086537,17.700763806084545
1981-10-29,BUDUDA,18.467438418424397,12.36326166836767,15.520370942913319
1981-10-29,MBALE,22.55390553683871,15.19077169915487,18.883655161349427
1981-10-29,MBALE,22.60945237220657,15.145932195332733,18.947431517745663
1981-10-30,SIRONKO,24.139154832311586,13.716149826585994,19.04755917856159
1981-10-30,BULAMBULI,26.37345191865597,15.389998375655544,20.578432656260222
1981-10-30,BUKWO,20.84145565909561,12.7211153284843,16.367898683868702
1981-10-30,BUTALEJA,27.929907866489575,16.588041533310015,22.20577157501969
1981-10-30,KWEEN,25.766111196844697,14.435422148113625,19.909555843643645
1981-10-30,KAPCHORWA,23.572469520074502,13.269255562923089,18.12700987945667
1981-10-30,MANAFWA,23.651801886930524,13.409391208702337,18.783347699333536
1981-10-30,BUDUDA,21.027716524810565,11.706150895400471,16.549388628007716
1981-10-30,MBALE,25.4721186263117,14.458360717660032,20.0382726163911
1981-10-30,MBALE,25.41842448845061,14.143990830243666,19.971845717017747
1981-10-31,SIRONKO,23.45868618665341,13.630645041811093,18.660552091799666
1981-10-31,BULAMBULI,25.707757806743256,14.542668542636706,20.238858520025428
1981-10-31,BUKWO,20.469843671989015,12.783226660278865,16.22677686044499
1981-10-31,BUTALEJA,26.862269462901956,16.786938000913235,21.127961951085823
1981-10-31,KWEEN,25.143760600278377,14.1308142127396,19.951529287960952
1981-10-31,KAPCHORWA,22.939643964721895,12.842806776100268,17.95458336690514
1981-10-31,MANAFWA,23.079979160457906,12.820749037801493,18.307545054767946
1981-10-31,BUDUDA,20.335224360411598,11.32782816852794,16.19425978231395
1981-10-31,MBALE,24.791932217448135,14.16802885733518,19.482000968388157
1981-10-31,MBALE,24.857162320411838,13.859678381829118,19.453896541006927
1981-11-01,SIRONKO,23.318592792048456,14.829167560026187,18.757887264064898
1981-11-01,BULAMBULI,24.87428929782527,16.937025664001023,20.078217795945427
1981-11-01,BUKWO,19.88599078619908,12.300519003217714,15.514975462101377
1981-11-01,BUTALEJA,26.239450914197747,17.220373086028047,21.514782835568713
1981-11-01,KWEEN,24.39002518252927,16.027777806909512,19.7635736872832
1981-11-01,KAPCHORWA,22.08604683553603,14.651030026959681,17.745689859969502
1981-11-01,MANAFWA,23.299630348746657,13.294623907412698,18.450290899990616
1981-11-01,BUDUDA,20.48872140830718,11.820993038212542,16.128337850575743
1981-11-01,MBALE,24.943135832719072,15.018933109842223,19.929059945029334
1981-11-01,MBALE,24.841092468023017,15.501684138112795,19.9756828250081
1981-11-02,SIRONKO,21.84384703856176,14.132110325102111,18.172524167768074
1981-11-02,BULAMBULI,23.903802152517066,15.047947462945366,19.72918022231736
1981-11-02,BUKWO,19.334676046318723,11.969558665794674,15.121027607137028
1981-11-02,BUTALEJA,25.87763136474057,17.636579987870668,21.17854691597803
1981-11-02,KWEEN,23.535452497773623,14.797984183339777,19.19807551162959
1981-11-02,KAPCHORWA,21.149429890267196,13.147463615213288,17.29984255633621
1981-11-02,MANAFWA,21.74399763988319,14.170316355463086,17.870680236681668
1981-11-02,BUDUDA,19.136858220349467,12.151290793725503,15.574493955436674
1981-11-02,MBALE,23.444356094533706,15.423320586951087,19.456655380052872
1981-11-02,MBALE,23.325333680074582,15.335850705938848,19.502796584903987
1981-11-03,SIRONKO,22.184856029537475,14.673546215841844,18.3174701057417
1981-11-03,BULAMBULI,24.502551011401,15.346983634322676,20.058203105969685
1981-11-03,BUKWO,19.828507065527656,12.088694377590585,15.387147319475147
1981-11-03,BUTALEJA,26.299301921758918,17.98393647869741,21.544489790251767
1981-11-03,KWEEN,24.334758545997627,14.860433143868324,19.5929712189333
1981-11-03,KAPCHORWA,21.830416349244082,13.5577606863577,17.612657854164144
1981-11-03,MANAFWA,21.958674929087763,14.161754227719431,17.978002883006855
1981-11-03,BUDUDA,19.30719678780573,12.609386084295782,15.778068907878966
1981-11-03,MBALE,23.74378281815925,15.658951838568209,19.561726478596228
1981-11-03,MBALE,23.681972224149767,15.56785945469586,19.582872542273986
1981-11-04,SIRONKO,22.023304675807818,15.396065254310583,18.73101668473916
1981-11-04,BULAMBULI,24.329931562084592,17.155304651031738,20.430500253320705
1981-11-04,BUKWO,19.463494068087712,12.496296216224842,15.578178817822113
1981-11-04,BUTALEJA,26.238048912383803,18.148424054052406,21.44628038296706
1981-11-04,KWEEN,24.409249386056572,16.298417673567894,19.928769540371952
1981-11-04,KAPCHORWA,21.62005602740534,15.109268462121051,18.041904987600212
1981-11-04,MANAFWA,21.92074163193773,14.180298129736803,18.128579183763428
1981-11-04,BUDUDA,19.334659772932508,12.72693776321632,15.92996864333423
1981-11-04,MBALE,23.442315137959937,16.12042028406431,19.71257508807354
1981-11-04,MBALE,23.39699146017104,16.325597438787415,19.85886842677101
1981-11-05,SIRONKO,22.79417265202357,14.780929118109029,18.99814236154624
1981-11-05,BULAMBULI,24.94568619589513,16.85676925550588,20.486122692683274
1981-11-05,BUKWO,19.676882425280542,12.941571457550904,16.102551913367446
1981-11-05,BUTALEJA,26.739246377382194,17.73322396935283,21.942600554674815
1981-11-05,KWEEN,24.549603466729277,16.574460155008822,20.096919440872135
1981-11-05,KAPCHORWA,22.120393074907675,14.86630114557832,18.08998488630097
1981-11-05,MANAFWA,22.5714045203616,13.65908864980485,18.70419824761027
1981-11-05,BUDUDA,20.020603788898917,12.16441390485212,16.386453397546394
1981-11-05,MBALE,24.25741325996839,15.690730698503428,20.089660136273483
1981-11-05,MBALE,24.133662803480824,15.902090917137203,20.138988729292116
1981-11-06,SIRONKO,22.955658884628452,13.865148634871312,19.23408323086529
1981-11-06,BULAMBULI,25.104815731627106,15.901095787082113,20.716975927976915
1981-11-06,BUKWO,20.112189514856674,12.821669283839787,16.185649654137308
1981-11-06,BUTALEJA,26.894218587404527,16.814263741817914,21.561031919324137
1981-11-06,KWEEN,24.89879969560148,14.93193064841748,19.974511312343314
1981-11-06,KAPCHORWA,22.37113461089043,13.66147033411156,18.16974407792587
1981-11-06,MANAFWA,22.99777523263119,13.0809874074074,18.676009241883765
1981-11-06,BUDUDA,20.17035306805402,11.490082110833601,16.425902524049484
1981-11-06,MBALE,24.741237613503444,14.480365265041096,20.28105814681814
1981-11-06,MBALE,24.627169445192045,14.55218122300768,20.468582566786434
1981-11-07,SIRONKO,22.77011479809875,15.15551764624884,19.341106271476765
