date,district,tmax_c,tmin_c,tmean_c
2016-01-01,SIRONKO,26.02335516853597,16.97838364696426,22.038393277856944
2016-01-01,BULAMBULI,27.647103005503546,17.230197758754624,22.729859998745216
2016-01-01,BUKWO,22.24256278024662,15.079551521961198,18.34846175519977
2016-01-01,BUTALEJA,29.59995721685139,19.83763327478684,24.27744782425613
2016-01-01,KWEEN,27.376813756759585,16.871564445914878,22.262158472072993
2016-01-01,KAPCHORWA,25.015965327783388,15.249895254906406,20.26872974581644
2016-01-01,MANAFWA,25.246972254926213,16.456580077277025,21.528663184033565
2016-01-01,BUDUDA,22.566739026770183,15.459430092888526,19.335473311387528
2016-01-01,MBALE,27.061169379574505,18.395379425045537,22.681350310327918
2016-01-01,MBALE,27.242340191340066,18.31307976087351,22.75135643804454
2016-01-02,SIRONKO,25.76629947204329,14.87124931598862,20.485063567075613
2016-01-02,BULAMBULI,28.07165055733422,15.437177432345695,21.78528648128386
2016-01-02,BUKWO,23.177055964749844,14.457599285382404,18.25856998710507
2016-01-02,BUTALEJA,29.29388386902536,19.419817779889986,24.027041949137676
2016-01-02,KWEEN,28.21057082206492,15.524590549877379,21.979021982159875
2016-01-02,KAPCHORWA,25.531414703874777,13.732226952434138,19.488654234630175
2016-01-02,MANAFWA,25.27423581033906,14.84840741274824,20.981486852948567
2016-01-02,BUDUDA,22.630944948237488,13.293539898989836,18.36931839006194
2016-01-02,MBALE,26.7289018868789,16.49137321148608,21.756971560720242
2016-01-02,MBALE,26.70069688202663,16.377275871266935,21.60698956900294
2016-01-03,SIRONKO,25.96240989995101,14.853554603210766,20.74691064886851
2016-01-03,BULAMBULI,28.11314299766132,15.835761166911011,22.12434289878735
2016-01-03,BUKWO,23.101460188986028,14.39513828401502,18.35290825773989
2016-01-03,BUTALEJA,28.678507544038002,18.679409621556946,23.84938589359602
2016-01-03,KWEEN,27.824450613729866,15.720685918093041,22.246521353599917
2016-01-03,KAPCHORWA,25.530564594423968,14.09524890693995,19.843817636822386
2016-01-03,MANAFWA,25.116609317308495,14.241280127911011,20.637403092830723
2016-01-03,BUDUDA,22.812952317809785,13.073825419927593,18.392150942998374
2016-01-03,MBALE,26.381505073779728,16.190283453228933,21.62892241394383
2016-01-03,MBALE,26.682062682707613,16.19913422386838,21.66975421549082
2016-01-04,SIRONKO,24.756727738676357,14.957877475495017,20.447676775705453
2016-01-04,BULAMBULI,27.11650279185983,16.57652458266154,22.173794313543223
2016-01-04,BUKWO,22.563765472593303,14.402745719674938,18.048411977055174
2016-01-04,BUTALEJA,28.767631523535393,18.50745697370993,23.623390029040834
2016-01-04,KWEEN,27.14086922114352,17.729998464088865,22.27379072447816
2016-01-04,KAPCHORWA,24.62894664559761,15.13366116154534,19.940789155367764
2016-01-04,MANAFWA,24.233552301988098,14.479824849706452,19.850686748888972
2016-01-04,BUDUDA,21.769198287508928,12.834874570023102,17.777225046279668
2016-01-04,MBALE,25.509638044952485,15.569855112252961,20.941863993843153
2016-01-04,MBALE,25.603536433253495,15.484279561944263,21.01839700572028
2016-01-05,SIRONKO,24.378823097437813,15.850309963675134,20.1918171901375
2016-01-05,BULAMBULI,26.96179331502435,17.15996958449032,21.97649268119096
2016-01-05,BUKWO,22.38898353831499,14.566260629337451,17.953125155807722
2016-01-05,BUTALEJA,28.554650399179526,19.42191002375206,23.757503088946557
2016-01-05,KWEEN,26.98968729101331,16.762003066770905,21.881632293699166
2016-01-05,KAPCHORWA,24.399992551828422,15.367897542664114,19.738569148365514
2016-01-05,MANAFWA,24.237030789079988,15.458243826633401,19.9486298810844
2016-01-05,BUDUDA,21.648362917843556,13.718935162147684,17.759041148251505
2016-01-05,MBALE,25.400254852055212,16.757943451524195,21.11776422638498
2016-01-05,MBALE,25.333423862183746,16.63144745658867,21.148732614993847
2016-01-06,SIRONKO,25.35257508032865,14.648306712527399,20.505404236472412
2016-01-06,BULAMBULI,27.617973623596413,15.689647660123759,22.147686094618138
2016-01-06,BUKWO,22.581633228475,13.75774980741523,18.092484423290735
2016-01-06,BUTALEJA,28.868489999466746,19.378006407347538,23.9469011565208
2016-01-06,KWEEN,27.270230168251942,16.056788213948106,22.09226916448508
2016-01-06,KAPCHORWA,25.03114428292052,14.181870825880765,19.88511763284586
2016-01-06,MANAFWA,24.1762514659059,14.527143528641474,20.279981221454182
2016-01-06,BUDUDA,22.039226808579606,12.804275492946777,18.109529957392002
2016-01-06,MBALE,26.059440072815683,15.689180390491915,21.38569715024065
2016-01-06,MBALE,26.276912369908402,15.271415992945725,21.345244792522124
2016-01-07,SIRONKO,25.137753106620643,15.25364035546078,20.46998995380696
2016-01-07,BULAMBULI,27.7293871146768,16.6752864115419,22.163608072709508
2016-01-07,BUKWO,22.926583729748995,14.10016226107216,18.23847698878209
2016-01-07,BUTALEJA,29.170684857556676,19.241434642145595,23.845944742146038
2016-01-07,KWEEN,27.879383238379525,16.12752004989039,22.1722775816567
2016-01-07,KAPCHORWA,25.14441438533557,14.810734776471271,19.939633224128468
2016-01-07,MANAFWA,24.525970223535847,14.57701487870985,20.128275664337007
2016-01-07,BUDUDA,22.097277508307027,13.007272104058412,18.055920033166963
2016-01-07,MBALE,26.061797014931415,16.017458986679983,21.410109044997295
2016-01-07,MBALE,26.0825276719234,15.959366127223076,21.465134106154903
2016-01-08,SIRONKO,25.597116972320045,15.502017964305791,21.175665067274036
2016-01-08,BULAMBULI,27.71702760301902,16.699880316424252,22.60910706483847
2016-01-08,BUKWO,22.107065467350047,14.532535921619191,17.94936724520537
2016-01-08,BUTALEJA,30.324018413920303,19.3700706185599,24.719133572563884
2016-01-08,KWEEN,27.597771385076474,16.577360955988112,22.17403392654446
2016-01-08,KAPCHORWA,24.807645403856547,15.022190123259316,20.085521161347014
2016-01-08,MANAFWA,25.725571157447582,15.032905846465274,21.26043909198608
2016-01-08,BUDUDA,22.67338264329032,13.088168700071979,18.742101983370265
2016-01-08,MBALE,27.375575068817902,16.19229155711248,22.373043725908797
2016-01-08,MBALE,27.280233235464898,16.029595290759726,22.310619746162192
2016-01-09,SIRONKO,24.72278292734925,15.514113264727888,21.133017066336276
2016-01-09,BULAMBULI,26.867214667356134,16.462828781895386,22.605889805375153
2016-01-09,BUKWO,20.90483370180813,13.445945494277247,17.251287737790243
2016-01-09,BUTALEJA,28.31033612763823,19.899124698281447,23.996777462654723
2016-01-09,KWEEN,26.29486385203149,16.283948015797694,21.814209273395253
2016-01-09,KAPCHORWA,24.03860780759617,14.742311129378715,19.989627136692413
2016-01-09,MANAFWA,23.91195909045399,15.451649633283676,20.278709086599974
2016-01-09,BUDUDA,21.278184246357707,13.397737633956424,18.092119816279745
2016-01-09,MBALE,25.836977850865843,16.894041842561585,22.154059740638505
2016-01-09,MBALE,25.985445944178075,16.649049964317932,22.37796013859862
2016-01-10,SIRONKO,24.337233502253866,17.66625143643237,21.081697712086385
2016-01-10,BULAMBULI,26.633442075053157,18.662490620942737,22.558325349558586
2016-01-10,BUKWO,20.945736781481585,14.888694044801241,17.555799516874295
2016-01-10,BUTALEJA,27.6380267229576,20.69233257830515,23.540562576800088
2016-01-10,KWEEN,26.258540633338022,17.99544282669044,22.24250301753379
2016-01-10,KAPCHORWA,23.793617147230155,16.47884394936796,20.125538853368294
2016-01-10,MANAFWA,23.404067274910002,17.175713552526506,20.159256472569332
2016-01-10,BUDUDA,20.872800739303823,15.17709052147321,17.98546309031308
2016-01-10,MBALE,25.243075466028458,18.6730506959331,21.976772271569796
2016-01-10,MBALE,25.45268267316957,18.773647416772583,22.168770864122802
2016-01-11,SIRONKO,23.274762330287047,17.329052747166532,20.171488372759363
2016-01-11,BULAMBULI,25.1888061925749,18.452301081165118,21.567263396264416
2016-01-11,BUKWO,20.469647874851074,14.271377502842109,16.940096617906622
2016-01-11,BUTALEJA,26.734247585398183,20.197637565046175,22.74950232901624
2016-01-11,KWEEN,25.166600723007782,18.64624696614846,21.616913065804326
2016-01-11,KAPCHORWA,22.53418167196733,16.55876636402049,19.352600208604752
2016-01-11,MANAFWA,22.67857306597295,16.683053861735747,19.340734290648122
2016-01-11,BUDUDA,20.030016914705726,14.934444251241898,17.247086894367875
2016-01-11,MBALE,24.31318505253734,17.894496549501458,20.949882175065824
2016-01-11,MBALE,24.450207869667754,17.81712685874733,21.048931951410946
2016-01-12,SIRONKO,23.909992796924,16.55933372559925,20.40873152840371
2016-01-12,BULAMBULI,25.932986733082064,18.531100783896786,22.031001725784883
2016-01-12,BUKWO,20.221649050337362,14.414459209441565,17.292772663918882
2016-01-12,BUTALEJA,27.987247113694266,19.338623900171857,23.16427334285206
2016-01-12,KWEEN,25.823232763162157,17.514343884669945,21.941916576987904
2016-01-12,KAPCHORWA,23.18874977045117,16.203897552644467,19.71147619704155
2016-01-12,MANAFWA,23.76839546262425,14.39450391470985,19.439825630983915
2016-01-12,BUDUDA,20.759892086377867,12.989632777598976,17.331391940932043
2016-01-12,MBALE,25.499616962894887,17.365606287503905,21.32163549814202
2016-01-12,MBALE,25.332475519491165,18.383101259651852,21.578457589711075
2016-01-13,SIRONKO,24.482933422144743,16.482479580542197,21.309263199494332
2016-01-13,BULAMBULI,27.00713437842204,18.74091359631723,22.887105783889275
2016-01-13,BUKWO,21.187234910049437,13.961402989267746,17.720789404843316
2016-01-13,BUTALEJA,27.680609815655647,19.62602848253774,23.6231833737278
2016-01-13,KWEEN,26.653043013740003,17.308897672400096,22.329893529254903
2016-01-13,KAPCHORWA,24.150744543826168,16.10180865023417,20.44121278544121
2016-01-13,MANAFWA,23.526708317004513,14.92161464845886,20.456989414087822
2016-01-13,BUDUDA,21.007178745611743,13.229298899835655,18.268309687263987
2016-01-13,MBALE,25.31843807203829,17.322930661054947,22.068230723616395
2016-01-13,MBALE,25.539769215192155,17.82909075651208,22.239698530890998
2016-01-14,SIRONKO,23.465527093865933,15.82196922453771,19.732283182296765
2016-01-14,BULAMBULI,26.045905375007145,17.383522355728257,21.41879929655603
2016-01-14,BUKWO,21.456611156843746,13.307068183627857,16.9295894593346
2016-01-14,BUTALEJA,26.756396949758376,19.005452560626704,22.64473903301257
2016-01-14,KWEEN,26.481998325941706,17.017824939498066,21.6478580306542
2016-01-14,KAPCHORWA,23.56481312649077,15.355411916156463,19.174009472116662
2016-01-14,MANAFWA,22.70673943022962,15.609720010199773,19.313000465589585
2016-01-14,BUDUDA,20.380833556762298,13.54411426599345,17.083725486106047
2016-01-14,MBALE,24.36819005533146,17.10279366442722,20.840484743021175
2016-01-14,MBALE,24.50800903797774,17.414884680657245,20.94475608454329
2016-01-15,SIRONKO,22.95976512360001,15.359144165593934,19.751849292545728
2016-01-15,BULAMBULI,25.09520148304113,16.6296838552595,20.947880881224087
2016-01-15,BUKWO,20.014798227020012,12.89096254679975,16.199177569348304
2016-01-15,BUTALEJA,27.05197592697671,19.123144955477596,22.886297224884157
2016-01-15,KWEEN,25.453154781349294,16.571410129650765,20.783557083680922
2016-01-15,KAPCHORWA,22.625570388271772,14.847067918152685,18.703044948418455
2016-01-15,MANAFWA,22.258654538796964,15.036866806081166,19.253945119692265
2016-01-15,BUDUDA,19.62004368536929,13.197878387816814,16.898200207684063
2016-01-15,MBALE,24.169590512657887,16.335786711209042,21.049788058888694
2016-01-15,MBALE,24.19852751292961,16.191455775413882,21.05656859817741
2016-01-16,SIRONKO,23.946319458516136,15.03688467872505,20.50087330677641
2016-01-16,BULAMBULI,25.62799440934358,16.82365426514867,21.65771651935861
2016-01-16,BUKWO,20.290413686748597,12.903211469067003,16.644680843566405
2016-01-16,BUTALEJA,28.547892263064583,18.53891252176515,23.57007352193081
2016-01-16,KWEEN,25.34171370863476,16.59759750360313,21.116584335690696
2016-01-16,KAPCHORWA,22.890937998533886,14.871257321483306,19.328199705747963
2016-01-16,MANAFWA,23.894283779622736,14.23082454219173,20.03351281159876
2016-01-16,BUDUDA,20.95812634235015,12.672787375709502,17.83156830074781
2016-01-16,MBALE,25.785124037684497,15.821895837538284,21.740534215603876
2016-01-16,MBALE,25.710978645016375,15.864539696247066,21.764912331990228
2016-01-17,SIRONKO,24.28601674447922,15.199313078617285,20.178573551716042
2016-01-17,BULAMBULI,25.89274076216753,16.150303983811188,21.157136638702593
2016-01-17,BUKWO,20.30138681288653,11.504792621371557,15.646325694658287
2016-01-17,BUTALEJA,28.68312268436212,19.025806697454872,23.012551646556933
2016-01-17,KWEEN,25.09967591555472,15.684515444121297,20.393833145212316
2016-01-17,KAPCHORWA,23.106703636444095,14.236914848804656,18.72336948269679
2016-01-17,MANAFWA,23.956549381875714,14.486532965713657,19.91457842573867
2016-01-17,BUDUDA,21.20679114208536,12.838799900478103,17.557690309042957
2016-01-17,MBALE,25.85050320902637,16.381269932377474,21.52437399690076
2016-01-17,MBALE,25.81912503646594,16.327911500296683,21.4639627288394
2016-01-18,SIRONKO,22.26198200076662,16.578899225852222,19.748243327868803
2016-01-18,BULAMBULI,24.05035407237629,16.977294068205676,20.65767519961918
2016-01-18,BUKWO,18.691492119525595,12.807593837733497,15.506671549530932
2016-01-18,BUTALEJA,25.81519348958931,18.788072962542024,22.08632867292555
2016-01-18,KWEEN,23.13014584481054,16.32280660924562,19.580199129668156
2016-01-18,KAPCHORWA,21.271153891814212,15.061766893024885,18.28258711484981
2016-01-18,MANAFWA,21.68205078781659,16.287692427275843,19.09526990034303
2016-01-18,BUDUDA,19.590943856012988,14.812302753894802,17.085776932820753
2016-01-18,MBALE,23.417139724147376,17.430589962226442,20.640691151983347
2016-01-18,MBALE,23.483937385588955,17.319463410557812,20.733758782822424
2016-01-19,SIRONKO,19.8958278143185,17.45428816296817,18.775133578779037
2016-01-19,BULAMBULI,21.0497036101562,17.87468849870352,19.489601916894937
2016-01-19,BUKWO,17.118355014417915,13.753258255723619,15.000539318408352
2016-01-19,BUTALEJA,22.651440326734413,18.75174062355479,20.550532771956643
2016-01-19,KWEEN,20.1069153152799,16.95559485042642,18.431281801994157
2016-01-19,KAPCHORWA,18.896713522770295,15.924345337139354,17.36570813380032
2016-01-19,MANAFWA,19.25111015464105,16.88277760926708,17.971082534266777
2016-01-19,BUDUDA,17.389474512108404,15.259674172519945,16.26772859488345
2016-01-19,MBALE,20.537248609774185,17.995680501698796,19.251971435460813
2016-01-19,MBALE,20.513930587072284,18.211685184642906,19.4172206066319
2016-01-20,SIRONKO,22.76048533349035,16.169387427754664,19.57802999546772
2016-01-20,BULAMBULI,24.576108498485016,17.226255167459374,20.518669222500545
2016-01-20,BUKWO,18.848621454656982,13.36817697384863,15.857942582518351
2016-01-20,BUTALEJA,26.554900661031276,18.943975244795247,22.158464737710332
2016-01-20,KWEEN,23.812824188432824,16.4257264029314,19.580504844022553
2016-01-20,KAPCHORWA,22.07008059151472,15.282598824356267,18.29628549450081
2016-01-20,MANAFWA,21.188341406990922,15.661780561614606,18.764250007462348
2016-01-20,BUDUDA,19.04589773127843,13.931547067272895,16.820161497497644
2016-01-20,MBALE,23.437029036042293,16.99909401252936,20.250180540936597
2016-01-20,MBALE,23.767818780672773,17.06388609437311,20.40712105221771
2016-01-21,SIRONKO,22.657907647908978,15.421736033597357,19.391030239459273
